osm_id,ncc_owned,osm_way_id,house_area,house_peri,house_vert,private,house_lati,NATIONALCA,land_area,land_perim,land_verti,land_longi,land_latit,COUNT,house_long,b2lpercent
"231596191","0","231596191","47","29","6",no,6971865.814000000245869,,,,,,,"0",-128423.4200,
"231596192","0","231596192","16","17","4",no,6971860.823800000362098,58292281.0000,81.0000,42.0000,9.0000,-128446.0705,6971865.4010,"1",-128437.5200,"20"
"231596193","0","231596193","14","17","4",no,6971865.664699999615550,,,,,,,"0",-128417.2700,
"231596194","0","231596194","33","23","4",no,6971893.937900000251830,58208314.0000,143.0000,55.0000,10.0000,-128397.7371,6971894.8422,"1",-128388.3900,"23"
"231618412","0","231618412","38","27","4",no,6972005.987499999813735,29312600.0000,137.0000,54.0000,29.0000,-128464.9908,6972013.9638,"2",-128466.3400,"28"
"231618413","0","231618413","40","28","4",no,6971940.551199998706579,29321358.0000,176.0000,73.0000,29.0000,-128411.6338,6971942.5022,"2",-128418.9300,"23"
"231618414","0","231618414","38","27","4",no,6972055.642800000496209,29315898.0000,94.0000,50.0000,10.0000,-128415.1424,6972055.4788,"2",-128421.0300,"40"
"231618415","0","231618415","44","29","4",no,6972178.421199999749660,29323743.0000,106.0000,59.0000,12.0000,-128376.3212,6972177.5377,"2",-128370.8800,"42"
"231618416","0","231618416","42","28","4",no,6972160.580000000074506,29327908.0000,103.0000,59.0000,14.0000,-128303.0059,6972159.0599,"2",-128301.3000,"41"
"231618417","0","231618417","37","26","5",no,6971885.102500000037253,29311121.0000,110.0000,61.0000,18.0000,-128489.6524,6971879.7456,"2",-128485.3800,"34"
"231618418","0","231618418","42","29","5",no,6972090.157999999821186,29325865.0000,98.0000,59.0000,18.0000,-128336.6294,6972089.0056,"2",-128334.7100,"43"
"231618419","1","231618419","87","41","6",yes,6971960.981300001032650,,332.0000,111.0000,38.0000,-128476.5448,6971954.4600,"2",-128475.8800,"26"
"231618420","0","231618420","47","28","4",no,6972180.111100000329316,29332772.0000,152.0000,53.0000,14.0000,-128223.1041,6972186.4474,"1",-128225.0700,"31"
"231618421","0","231618421","39","27","4",no,6971888.203999999910593,29310747.0000,154.0000,62.0000,22.0000,-128496.5250,6971886.7535,"2",-128491.5200,"25"
"231618422","0","231618422","42","29","4",no,6971991.053700000047684,29314851.0000,112.0000,65.0000,19.0000,-128430.1074,6972000.5501,"2",-128434.1000,"38"
"231618423","1","231618423","41","28","6",yes,6972050.554499999620020,29310453.0000,100.0000,57.0000,13.0000,-128497.8547,6972051.0131,"2",-128496.6200,"41"
"231618424","0","231618424","47","34","7",no,6972118.682000000029802,29323830.0000,107.0000,80.0000,23.0000,-128380.8519,6972117.0573,"2",-128392.5000,"44"
"231618425","0","231618425","42","28","4",no,6972157.349000000394881,29328313.0000,103.0000,60.0000,17.0000,-128297.2094,6972155.3779,"2",-128295.0400,"41"
"231618426","0","231618426","43","27","4",no,6971908.133399999700487,29310674.0000,234.0000,70.0000,22.0000,-128501.3025,6971910.4282,"1",-128495.1000,"18"
"231618427","0","231618427","44","29","4",no,6972172.294400000013411,29323533.0000,105.0000,59.0000,16.0000,-128379.3257,6972171.3172,"2",-128374.0600,"42"
"231618428","0","231618428","38","27","5",no,6972061.642199998721480,29321260.0000,96.0000,54.0000,16.0000,-128410.0945,6972060.9947,"2",-128417.8900,"40"
"231618429","0","231618429","42","29","5",no,6972085.133399999700487,29326229.0000,105.0000,60.0000,18.0000,-128330.9815,6972085.8592,"2",-128329.6600,"40"
"231618430","0","231618430","36","26","4",no,6971950.618300000205636,29313126.0000,118.0000,55.0000,15.0000,-128457.0652,6971950.1228,"1",-128455.9100,"31"
"231618431","0","231618431","42","29","4",no,6972082.061400000005960,29326606.0000,106.0000,60.0000,15.0000,-128324.9419,6972082.9346,"2",-128323.6200,"40"
"231618432","0","231618432","44","29","5",no,6972166.183199999853969,29323346.0000,101.0000,59.0000,19.0000,-128382.8732,6972165.5922,"2",-128377.2500,"44"
"231618433","0","231618433","42","28","5",no,6972154.114599999971688,29328693.0000,96.0000,58.0000,17.0000,-128290.8592,6972153.5148,"2",-128288.7900,"44"
"231618434","0","231618434","39","27","6",no,6971918.210699999704957,29310674.0000,234.0000,70.0000,22.0000,-128501.3025,6971910.4282,"2",-128492.4500,"17"
"231618435","0","231618435","50","34","7",no,6972070.184299999848008,29321432.0000,107.0000,61.0000,19.0000,-128408.7295,6972068.2332,"2",-128419.2900,"47"
"231618436","0","231618436","42","29","4",no,6971987.844299999997020,29315163.0000,131.0000,65.0000,22.0000,-128424.7685,6971994.9020,"1",-128428.0800,"32"
"231618437","0","231618437","41","28","4",no,6972053.571100000292063,29310065.0000,102.0000,57.0000,13.0000,-128503.9108,6972054.3261,"2",-128502.6000,"40"
"231618438","0","231618438","37","26","4",no,6972168.849399999715388,29331775.0000,91.0000,54.0000,17.0000,-128245.8329,6972164.1902,"2",-128248.1500,"41"
"231618439","0","231618439","39","27","4",no,6971924.425400000065565,29310854.0000,92.0000,54.0000,15.0000,-128498.8974,6971925.9619,"2",-128489.3700,"42"
"231618440","0","231618440","53","35","7",no,6972112.829900000244379,29323211.0000,102.0000,61.0000,21.0000,-128385.3909,6972111.1445,"2",-128395.2400,"52"
"231618441","0","231618441","42","29","4",no,6972078.988599999807775,29326929.0000,111.0000,62.0000,23.0000,-128319.3711,6972078.8793,"1",-128317.5800,"38"
"231618442","0","231618442","50","34","7",no,6972075.865199999883771,29321432.0000,107.0000,61.0000,19.0000,-128408.7295,6972068.2332,"2",-128416.2200,"47"
"231618443","0","231618443","45","31","8",no,6971931.178999999538064,29311025.0000,99.0000,57.0000,14.0000,-128496.5833,6971932.3082,"2",-128487.5100,"45"
"231618444","0","231618444","41","28","4",no,6972056.606399999931455,29309651.0000,94.0000,56.0000,14.0000,-128509.8559,6972057.3985,"2",-128508.5700,"44"
"231618445","0","231618445","38","27","5",no,6972103.929700000211596,29322830.0000,119.0000,58.0000,13.0000,-128390.7909,6972097.7055,"2",-128394.1900,"32"
"231618446","0","231618446","36","26","5",no,6972162.951799999922514,29331524.0000,85.0000,51.0000,17.0000,-128249.2164,6972158.4092,"2",-128251.1400,"42"
"231618447","0","231618447","38","26","4",no,6972054.165199999697506,29328294.0000,110.0000,53.0000,12.0000,-128302.8609,6972054.8887,"1",-128307.6600,"35"
"231618448","0","231618448","37","27","5",no,6972079.442299999296665,29321889.0000,90.0000,54.0000,18.0000,-128400.2617,6972078.8653,"2",-128408.2600,"41"
"231618449","0","231618449","36","28","6",no,6972154.781799999997020,29323143.0000,131.0000,59.0000,25.0000,-128385.8757,6972158.2999,"1",-128384.1600,"27"
"231618450","0","231618450","41","29","8",no,6971939.940399999730289,29323443.0000,92.0000,53.0000,16.0000,-128374.7069,6971936.7207,"2",-128372.2600,"45"
"231618451","0","231618451","38","27","4",no,6972098.033099999651313,29322830.0000,119.0000,58.0000,13.0000,-128390.7909,6972097.7055,"1",-128397.3800,"32"
"231618452","0","231618452","41","28","5",no,6972059.656899999827147,29309269.0000,89.0000,53.0000,13.0000,-128516.1467,6972059.3051,"2",-128514.5000,"46"
"231618453","1","231618453","47","33","8",yes,6971983.995099999941885,29321876.0000,135.0000,63.0000,21.0000,-128403.9617,6971989.0576,"2",-128398.5400,"35"
"231618454","0","231618454","41","28","4",no,6972103.731900000013411,29324215.0000,106.0000,61.0000,16.0000,-128362.7130,6972102.2704,"2",-128360.9900,"39"
"231618455","0","231618455","42","29","4",no,6972174.161799999885261,29326267.0000,155.0000,61.0000,25.0000,-128330.5954,6972173.7681,"2",-128327.7600,"27"
"231618456","0","231618456","41","28","4",no,6971934.483400000259280,29316131.0000,111.0000,63.0000,16.0000,-128417.1431,6971934.6365,"2",-128422.1000,"37"
"231618457","0","231618457","39","27","4",no,6972218.167299999855459,29325004.0000,127.0000,77.0000,25.0000,-128359.7552,6972220.0853,"2",-128346.7100,"31"
"231618459","0","231618459","44","29","5",no,6972032.797500000335276,29314956.0000,105.0000,59.0000,24.0000,-128435.0647,6972034.4490,"4",-128440.0100,"42"
"231618460","0","231618460","35","26","4",no,6972085.102900000289083,29321889.0000,90.0000,54.0000,18.0000,-128400.2617,6972078.8653,"2",-128405.2900,"39"
"231618461","0","231618461","36","26","5",no,6972060.272499999962747,29328294.0000,110.0000,53.0000,12.0000,-128302.8609,6972054.8887,"2",-128304.4900,"33"
"231618462","0","231618462","42","29","8",no,6971936.558300000615418,29323876.0000,85.0000,49.0000,13.0000,-128367.7112,6971934.9447,"2",-128366.0600,"49"
"231618463","0","231618463","37","26","4",no,6972150.272499999962747,29331407.0000,105.0000,56.0000,16.0000,-128252.3669,6972151.8503,"2",-128255.4200,"35"
"231618464","0","231618464","52","35","7",no,6972068.370000000111759,29308933.0000,99.0000,56.0000,15.0000,-128522.4734,6972061.5875,"2",-128518.0000,"53"
"231618465","0","231618465","46","28","4",no,6971933.636800000444055,29324722.0000,158.0000,53.0000,11.0000,-128356.8041,6971931.9127,"1",-128355.9500,"29"
"231618466","0","231618466","36","26","5",no,6972065.161899999715388,29328582.0000,92.0000,53.0000,15.0000,-128298.8935,6972061.7563,"2",-128299.5300,"39"
"231618467","0","231618467","38","27","7",no,6972079.348799998871982,29314997.0000,101.0000,58.0000,16.0000,-128426.5998,6972089.1916,"3",-128430.9000,"38"
"231618468","0","231618468","35","26","5",no,6971995.256999999284744,29322324.0000,92.0000,55.0000,19.0000,-128399.4037,6971996.0041,"2",-128392.3400,"38"
"231618469","1","231618469","91","42","7",yes,6972071.897799999453127,29308682.0000,174.0000,66.0000,22.0000,-128528.6977,6972074.3693,"2",-128527.1200,"52"
"231618470","0","231618470","44","30","9",no,6972130.061400000005960,29315644.0000,120.0000,62.0000,21.0000,-128416.2841,6972125.5278,"2",-128411.2900,"37"
"231618471","0","231618471","37","27","4",no,6971956.556900000199676,29325142.0000,108.0000,60.0000,17.0000,-128356.4359,6971957.7377,"1",-128359.9800,"34"
"231618472","0","231618472","38","27","5",no,6972071.045200000517070,29328703.0000,79.0000,50.0000,15.0000,-128295.6321,6972067.6544,"2",-128296.4800,"48"
"231618473","0","231618473","37","27","6",no,6972082.507600000128150,29314587.0000,100.0000,57.0000,16.0000,-128432.9649,6972091.8839,"2",-128436.9300,"37"
"231618474","1","231618474","69","37","6",yes,6972193.985100000165403,,335.0000,132.0000,31.0000,-128401.3613,6972213.9638,"4",-128410.6200,"21"
"231618475","0","231618475","43","30","10",no,6972083.879900000058115,29309517.0000,114.0000,60.0000,15.0000,-128521.1069,6972090.9607,"4",-128515.0200,"38"
"231618476","1","231618476","92","43","8",yes,6972138.342699999921024,,235.0000,61.0000,20.0000,-128422.9946,6972142.7907,"2",-128424.2900,"39"
"231618477","1","231618477","90","41","10",yes,6972012.195299999788404,,202.0000,66.0000,26.0000,-128392.0051,6972016.2222,"3",-128393.4000,"45"
"231618478","0","231618478","37","27","4",no,6971962.541799999773502,29325184.0000,97.0000,55.0000,12.0000,-128354.4136,6971964.5535,"2",-128356.8900,"38"
"231618479","0","231618479","39","27","5",no,6972078.064000000245869,29328971.0000,90.0000,53.0000,16.0000,-128292.7379,6972073.6703,"2",-128295.0600,"43"
"231618480","1","231618480","94","42","6",yes,6972089.871100000105798,,245.0000,81.0000,22.0000,-128448.3292,6972089.8271,"2",-128450.5600,"38"
"231618481","0","231618481","41","28","4",no,6972144.139700000174344,29314118.0000,144.0000,62.0000,12.0000,-128440.9756,6972144.2530,"1",-128441.5800,"28"
"231618482","1","231618482","41","28","6",yes,6972025.076899999752641,,202.0000,66.0000,26.0000,-128392.0051,6972016.2222,"2",-128384.3200,"20"
"231618483","0","231618483","41","30","6",no,6972090.136000000871718,29309517.0000,114.0000,60.0000,15.0000,-128521.1069,6972090.9607,"2",-128511.8500,"36"
"231618485","0","231618485","37","27","4",no,6971968.526599999517202,29325583.0000,103.0000,60.0000,14.0000,-128350.2280,6971970.1482,"2",-128353.8100,"36"
"231618486","0","231618486","39","27","4",no,6972084.256099998950958,29329374.0000,89.0000,53.0000,14.0000,-128286.4542,6972085.3337,"2",-128291.8400,"44"
"231618487","0","231618487","38","26","4",no,6972206.411299999803305,29315806.0000,145.0000,66.0000,16.0000,-128413.0163,6972218.5129,"1",-128419.0800,"26"
"231618488","0","231618488","41","28","4",no,6972147.249499999918044,29313606.0000,102.0000,59.0000,12.0000,-128448.0153,6972148.1160,"2",-128447.6000,"40"
"231618489","1","231618489","35","24","4",yes,6972104.175300000235438,,291.0000,109.0000,28.0000,-128502.6236,6972116.4798,"2",-128507.3300,"12"
"231618490","0","231618490","39","27","7",no,6972031.349799999967217,29322762.0000,109.0000,59.0000,22.0000,-128393.3835,6972032.3436,"2",-128380.9800,"36"
"231618491","0","231618491","41","28","4",no,6971928.406000000424683,29315711.0000,113.0000,58.0000,17.0000,-128422.4635,6971929.2720,"2",-128425.2800,"36"
"231618492","0","231618492","39","27","4",no,6972002.939600000157952,29313257.0000,119.0000,72.0000,17.0000,-128455.9925,6972014.2527,"2",-128460.2100,"33"
"231618493","0","231618493","39","27","5",no,6972212.151899999938905,29328154.0000,112.0000,51.0000,15.0000,-128304.1492,6972206.1800,"2",-128306.2400,"35"
"231618494","0","231618494","38","27","6",no,6972195.926599999889731,29331251.0000,124.0000,66.0000,20.0000,-128247.6951,6972208.8089,"2",-128252.1900,"31"
"231618495","0","231618495","37","27","4",no,6971974.511400000192225,29325734.0000,112.0000,59.0000,11.0000,-128347.6175,6971976.9012,"2",-128350.7300,"33"
"231618496","0","231618496","37","27","5",no,6972099.317099999636412,29312462.0000,100.0000,57.0000,14.0000,-128465.1586,6972110.0533,"2",-128469.4400,"37"
"231618497","0","231618497","39","27","5",no,6972209.699300000444055,29315266.0000,101.0000,59.0000,14.0000,-128420.9227,6972220.1112,"2",-128425.4700,"39"
"231618498","0","231618498","39","27","6",no,6972090.459300000220537,29329598.0000,104.0000,57.0000,19.0000,-128281.6894,6972091.4195,"2",-128288.6200,"38"
"231618499","0","231618499","41","28","4",no,6972150.361899999901652,29313181.0000,108.0000,59.0000,13.0000,-128454.1437,6972151.1933,"2",-128453.6200,"38"
"231618500","0","231618500","36","26","4",no,6972055.969499999657273,29322824.0000,77.0000,45.0000,12.0000,-128382.3503,6972065.5424,"2",-128385.9700,"47"
"231618501","1","231618501","35","24","4",yes,6972111.554899999871850,,291.0000,109.0000,28.0000,-128502.6236,6972116.4798,"2",-128503.5200,"12"
"231618502","0","231618502","39","27","4",no,6971982.309399999678135,29325965.0000,116.0000,59.0000,12.0000,-128343.7362,6971983.5056,"2",-128346.8100,"34"
"231618503","0","231618503","47","29","5",no,6972104.766400000080466,29312088.0000,101.0000,58.0000,16.0000,-128471.0485,6972113.2801,"2",-128474.6300,"47"
"231618504","0","231618504","37","26","5",no,6972052.780399999581277,29323300.0000,80.0000,50.0000,20.0000,-128376.7627,6972061.3897,"2",-128379.8900,"46"
"231618507","0","231618507","41","28","5",no,6972153.459900000132620,29312795.0000,103.0000,60.0000,14.0000,-128460.1988,6972154.3080,"2",-128459.6300,"40"
"231618508","0","231618508","46","29","4",no,6972108.331500000320375,29311713.0000,139.0000,62.0000,16.0000,-128477.6096,6972118.4814,"2",-128481.4200,"33"
"231618509","0","231618509","45","28","4",no,6972214.214300000108778,29314287.0000,227.0000,79.0000,23.0000,-128443.0366,6972220.5069,"2",-128442.8300,"20"
"231618510","1","231618510","39","27","4",yes,6972119.220599999651313,29330382.0000,133.0000,60.0000,18.0000,-128268.6372,6972118.3108,"2",-128274.3800,"29"
"231618511","0","231618511","39","28","6",no,6971988.180100000463426,29326115.0000,103.0000,58.0000,18.0000,-128341.1008,6971990.4845,"2",-128343.6800,"38"
"231618512","0","231618512","36","26","5",no,6972154.224499999545515,29312392.0000,123.0000,73.0000,14.0000,-128467.7287,6972154.6407,"2",-128466.5600,"29"
"231618513","0","231618513","50","35","7",no,6972045.625900000333786,29323539.0000,90.0000,54.0000,24.0000,-128371.8703,6972056.0111,"3",-128375.8500,"56"
"231618514","0","231618514","39","27","4",no,6972125.230599999427795,29330382.0000,133.0000,60.0000,18.0000,-128268.6372,6972118.3108,"2",-128271.1400,"29"
"231618515","0","231618515","36","27","7",no,6972157.101900000125170,29311993.0000,97.0000,66.0000,15.0000,-128473.9265,6972156.3745,"2",-128472.1700,"37"
"231618516","0","231618516","51","35","7",no,6972042.670900000259280,29323900.0000,88.0000,53.0000,21.0000,-128365.8510,6972053.2253,"3",-128370.2300,"58"
"231618517","0","231618517","39","27","5",no,6972131.263699999079108,29330637.0000,91.0000,55.0000,14.0000,-128265.6538,6972126.3944,"2",-128267.8800,"43"
"231618518","1","231618518","50","35","6",yes,6972019.183500000275671,29326980.0000,123.0000,61.0000,22.0000,-128325.8469,6972018.4262,"2",-128335.4000,"41"
"231618519","0","231618519","35","26","4",no,6972132.714700000360608,29309869.0000,128.0000,65.0000,19.0000,-128511.2625,6972136.6434,"4",-128508.1600,"27"
"231618520","0","231618520","37","27","5",no,6972043.004599999636412,29324294.0000,72.0000,48.0000,13.0000,-128358.9040,6972052.4051,"2",-128362.2800,"51"
"231618521","0","231618521","42","29","4",no,6972170.963099999353290,29326666.0000,102.0000,58.0000,11.0000,-128322.7804,6972170.0971,"2",-128321.7100,"41"
"231618522","0","231618522","43","29","4",no,6971920.998900000005960,29315548.0000,116.0000,58.0000,14.0000,-128425.7600,6971922.2425,"2",-128429.3800,"37"
"231618523","0","231618523","41","28","4",no,6972100.645399999804795,29324580.0000,108.0000,63.0000,16.0000,-128356.8265,6972099.0191,"2",-128354.9300,"38"
"231618524","0","231618524","37","27","5",no,6972212.229000000283122,29325004.0000,127.0000,77.0000,25.0000,-128359.7552,6972220.0853,"2",-128349.6900,"29"
"231618525","0","231618525","53","35","8",no,6972037.789499999955297,29314956.0000,105.0000,59.0000,24.0000,-128435.0647,6972034.4490,"2",-128434.6600,"50"
